Known fault class,0,1
0 Normal,0.768262278733483,0.23173772126651707
1 Fibre tapping,0.9554375,0.0445625
2 Bad splice,0.7863834422657952,0.2136165577342048
3 Bending event,0.9951875,0.0048125
4 Dirty connector,0.4965625,0.5034375
5 Fibre cut,0.41844176474835726,0.5815582352516427
6 PC connector,0.6185,0.3815
7 Reflector,0.0028239723878255413,0.9971760276121745
